,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
235,Middle Eastern,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,39.0,243000.0,1951.0,17.0
236,Mediterranean,Separated,Unknown or not provided,Female,"Triplex (3 units, any combination)",38.0,505000.0,1890.0,17.0
237,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,291000.0,1924.8025078369906,18.0
238,Middle Eastern,Unknown,Unknown or not provided,Male,Single Family Residence,61.0,261000.0,1948.0,17.0
239,Scandinavian,Unknown,Unknown or not provided,Male,Governmental / Public Use (general),57.00301204819277,407812.9770992366,1924.8025078369906,18.0
240,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,32.0,339000.0,1921.0,11.0
241,East Asian,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,74.0,258000.0,1986.0,17.0
242,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,467000.0,1924.8025078369906,18.0
243,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),57.00301204819277,368000.0,1924.8025078369906,17.0
244,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,51.0,467000.0,1900.0,17.0
245,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,318000.0,1978.0,17.0
246,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,57.00301204819277,265000.0,2010.0,5.0
247,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,240000.0,1924.8025078369906,17.0
248,Western European,Single,Unknown or not provided,Unknown,Single Family Residence,24.0,235000.0,1886.0,17.0
249,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,266000.0,1962.0,17.0
250,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,285000.0,1924.8025078369906,18.0
251,Western European,Single,Unknown or not provided,Female,Single Family Residence,66.0,227000.0,1900.0,17.0
252,Western European,Married,Unknown,Male,"Duplex (2 units, any combination)",57.00301204819277,407812.9770992366,1924.8025078369906,17.0
253,Eastern European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,88.0,326000.0,1840.0,17.0
254,Western European,Single,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",65.0,231000.0,1870.0,18.0
255,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,354000.0,1920.0,17.0
256,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,41.0,202000.0,1930.0,17.0
257,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",50.0,318000.0,1913.0,17.0
258,Western European,Single,Single Woman,Female,Single Family Residence,41.0,295000.0,1915.0,17.0
259,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),23.0,557000.0,1885.0,17.0
260,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,57.00301204819277,284000.0,1985.0,17.0
261,Western European,Unknown,Unknown or not provided,Female,"Duplex (2 units, any combination)",57.00301204819277,669000.0,1880.0,17.0
262,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,57.00301204819277,234000.0,1993.0,16.448634590377115
263,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,1009000.0,1924.8025078369906,17.0
264,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,51.0,337000.0,1940.0,17.0
265,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,57.00301204819277,244000.0,1948.0,17.0
266,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),23.0,557000.0,1885.0,17.0
267,Western European,Married,Unknown or not provided,Female,"Duplex (2 units, any combination)",55.0,454000.0,1894.0,17.0
268,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,57.00301204819277,181000.0,1985.0,17.0
269,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,180000.0,1924.8025078369906,17.0
270,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,193000.0,1924.8025078369906,17.0
271,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,57.00301204819277,234000.0,1993.0,16.448634590377115
272,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,309000.0,1920.0,17.0
273,Western European,Unknown,Unmarried Woman,Unknown,Single Family Residence,57.00301204819277,223000.0,1920.0,17.0
274,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,309000.0,1920.0,17.0
275,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,871000.0,1900.0,17.0
276,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,238000.0,1910.0,17.0
277,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,238000.0,1910.0,17.0
278,Western European,Married,Unknown or not provided,Male,Single Family Residence,36.0,212000.0,1957.0,17.0
279,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,433000.0,1924.8025078369906,17.0
280,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,57.00301204819277,263000.0,1962.0,17.0
281,Western European,Unknown,Unknown or not provided,Male,Condominium,57.00301204819277,176000.0,1986.0,17.0
282,Middle Eastern,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,24.0,382000.0,1993.0,17.0
283,Middle Eastern,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,24.0,382000.0,1993.0,17.0
284,Western European,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,45.0,263000.0,1966.0,17.0
285,Middle Eastern,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,24.0,382000.0,1993.0,17.0
286,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,360000.0,1850.0,17.0
287,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Triplex (3 units, any combination)",48.0,481000.0,1926.0,17.0
288,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),57.00301204819277,331000.0,1924.8025078369906,17.0
289,Other,Single,Unknown or not provided,Female,"Triplex (3 units, any combination)",67.0,398000.0,1874.0,18.0
290,Scandinavian,Unknown,Unknown or not provided,Male,Single Family Residence,54.0,218000.0,1950.0,17.0
291,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,493000.0,1905.0,17.0
292,African American,Unknown,Unknown or not provided,Male,Apartment house (5+ units),51.0,769000.0,1875.0,17.0
293,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,193000.0,1924.8025078369906,17.0
294,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,86.0,330000.0,1969.0,9.0
295,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",37.0,546000.0,1863.0,18.0
296,Western European,Married,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",71.0,320000.0,1850.0,17.0
297,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Apartment house (5+ units),57.00301204819277,459000.0,1858.0,17.0
298,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,246000.0,1925.0,18.0
299,Western European,Unknown,Unknown or not provided,Female,"Triplex (3 units, any combination)",57.00301204819277,304000.0,1920.0,17.0
300,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,421000.0,1986.0,17.0
301,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,870000.0,1924.8025078369906,17.0
302,East Asian,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,57.00301204819277,195000.0,1900.0,17.0
303,Western European,Single,Unknown or not provided,Female,Single Family Residence,66.0,227000.0,1900.0,17.0
304,Western European,Unknown,Unknown or not provided,Female,"Triplex (3 units, any combination)",57.00301204819277,304000.0,1920.0,17.0
305,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,415000.0,1924.8025078369906,17.0
306,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,215000.0,1900.0,17.0
307,Scandinavian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,39.0,254000.0,1976.0,16.448634590377115
308,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,314000.0,1924.8025078369906,17.0
309,Unknown,Unknown,Trustee,Unknown,Condominium,57.00301204819277,419000.0,1969.0,18.0
310,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,322000.0,1921.0,17.0
311,Western European,Unknown,Company/Corporation/Incorporated,Female,"Duplex (2 units, any combination)",57.00301204819277,321000.0,1900.0,17.0
312,Scandinavian,Unknown,Unknown or not provided,Female,Single Family Residence,46.0,261000.0,1965.0,17.0
313,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,58.0,243000.0,1988.0,17.0
314,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,58.0,243000.0,1988.0,17.0
315,Western European,Married,Unknown or not provided,Female,Condominium,40.0,179000.0,1988.0,17.0
316,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,503000.0,1924.8025078369906,17.0
317,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,419000.0,1924.8025078369906,17.0
318,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,304000.0,1915.0,17.0
319,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,397000.0,1920.0,17.0
320,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,397000.0,1920.0,17.0
321,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,94.0,218000.0,1930.0,17.0
322,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,434000.0,1900.0,17.0
323,Scandinavian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,39.0,254000.0,1976.0,16.448634590377115
324,Scandinavian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,39.0,254000.0,1976.0,16.448634590377115
325,Mediterranean,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,58.0,280000.0,1920.0,17.0
326,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,419000.0,1924.8025078369906,17.0
327,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,341000.0,1924.8025078369906,17.0
328,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,452000.0,1900.0,17.0
329,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,199000.0,1900.0,17.0
330,Western European,Married,Company/Corporation/Incorporated,Female,Single Family Residence,96.0,339000.0,1922.0,18.0
331,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,65.0,192000.0,1987.0,17.0
332,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,314000.0,1924.8025078369906,17.0
333,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,277000.0,1924.8025078369906,18.0
334,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,270000.0,1889.0,17.0
335,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,462000.0,1924.8025078369906,17.0
336,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,270000.0,1889.0,17.0
337,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,67.0,264000.0,1930.0,17.0
338,Other,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,29.0,207000.0,1930.0,18.0
339,Other,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,45.0,282000.0,1890.0,17.0
340,Other,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,45.0,282000.0,1890.0,17.0
341,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),57.00301204819277,264000.0,1924.8025078369906,1.0
342,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,419000.0,1924.8025078369906,17.0
343,Western European,Single,Unknown or not provided,Male,"Duplex (2 units, any combination)",77.0,304000.0,1915.0,17.0
344,Unknown,Unknown,Married Man,Unknown,Apartment house (5+ units),57.00301204819277,317000.0,1900.0,18.0
345,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,340000.0,1874.0,17.0
346,Western European,Married,Unknown or not provided,Female,Single Family Residence,80.0,254000.0,1912.0,17.0
347,Western European,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",57.00301204819277,516000.0,1875.0,17.0
348,Western European,Unknown,Sole Owner,Female,Single Family Residence,57.00301204819277,265000.0,1972.0,17.0
349,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,558000.0,1924.8025078369906,17.0
350,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.0,884000.0,1895.0,17.0
351,Mediterranean,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",84.0,319000.0,1968.0,17.0
352,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,53.0,261000.0,1968.0,17.0
353,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,423000.0,1924.8025078369906,17.0
354,Middle Eastern,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",46.0,248000.0,1946.0,17.0
355,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",91.0,308000.0,1912.0,17.0
356,Western European,Married,Single Woman,Female,Single Family Residence,90.0,236000.0,1977.0,17.0
357,Western European,Single,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",65.0,231000.0,1870.0,18.0
358,Western European,Single,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",65.0,231000.0,1870.0,18.0
359,Mediterranean,Single,Unknown or not provided,Female,Single Family Residence,64.0,192000.0,1956.0,17.0
360,Western European,Married,Single Woman,Female,Single Family Residence,90.0,236000.0,1977.0,17.0
361,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,62.0,388000.0,1993.0,17.0
362,Western European,Married,Single Woman,Female,Single Family Residence,90.0,236000.0,1977.0,17.0
363,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,306000.0,1985.0,17.0
364,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",37.0,546000.0,1863.0,18.0
365,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",55.0,401000.0,1915.0,17.0
366,Western European,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",47.0,267000.0,1940.0,17.0
367,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,316000.0,1915.0,17.0
368,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),58.0,2583000.0,1924.8025078369906,18.0
369,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",38.0,367000.0,1987.0,17.0
370,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,453000.0,1924.8025078369906,17.0
371,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,57.00301204819277,176000.0,1986.0,17.0
372,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,70.0,277000.0,1985.0,17.0
373,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,471000.0,1850.0,17.0
374,Jewish,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,36.0,340000.0,1950.0,18.0
375,Unknown,Unknown,Single Man,Unknown,"Duplex (2 units, any combination)",57.00301204819277,380000.0,1925.0,17.0
376,Western European,Married,Married Woman,Female,Single Family Residence,53.0,264000.0,1988.0,17.0
377,Mediterranean,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,64.0,461000.0,1880.0,17.0
378,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,38.0,338000.0,1962.0,17.0
379,Western European,Single,Unknown or not provided,Female,Condominium,41.0,161000.0,1985.0,9.0
380,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),57.00301204819277,345000.0,1924.8025078369906,17.0
381,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,57.00301204819277,286000.0,1930.0,17.0
382,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,486000.0,1915.0,17.0
383,Western European,Unknown,Unknown or not provided,Unknown,Condominium,57.00301204819277,255000.0,2007.0,9.0
384,Western European,Unknown,Married Man,Female,Single Family Residence,57.00301204819277,294000.0,1925.0,17.0
385,Western European,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",55.0,455000.0,1845.0,17.0
386,Hispanic,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,351000.0,1905.0,17.0
387,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,442000.0,1900.0,17.0
388,Western European,Unknown,Unknown or not provided,Female,"Triplex (3 units, any combination)",57.00301204819277,304000.0,1920.0,17.0
389,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,306000.0,1989.0,17.0
390,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",37.0,546000.0,1863.0,18.0
391,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,263000.0,1900.0,17.0
392,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,227000.0,1966.0,17.0
393,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,77.0,453000.0,1922.0,17.0
394,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Apartment house (5+ units),49.0,498000.0,1924.8025078369906,17.0
395,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,193000.0,1924.8025078369906,17.0
396,Hispanic,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",57.00301204819277,214000.0,1874.0,17.0
397,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,227000.0,1966.0,17.0
398,Jewish,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",51.0,501000.0,1865.0,17.0
399,Western European,Married,Unknown or not provided,Male,Apartment house (5+ units),29.0,238000.0,1924.8025078369906,17.0
400,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,622000.0,1900.0,18.0
401,Western European,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),78.0,418000.0,1924.8025078369906,18.0
402,Eastern European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),57.00301204819277,497000.0,1880.0,17.0
403,Western European,Married,Unknown or not provided,Male,"Duplex (2 units, any combination)",67.0,500000.0,1910.0,18.0
404,Unknown,Unknown,Trustee,Unknown,Condominium,57.00301204819277,419000.0,1969.0,18.0
405,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",64.0,428000.0,1910.0,17.0
406,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,381000.0,1885.0,17.0
407,Western European,Unknown,Single Man,Male,Single Family Residence,57.00301204819277,476000.0,2010.0,5.0
408,Western European,Separated,Unknown or not provided,Female,"Triplex (3 units, any combination)",40.0,550000.0,1875.0,17.0
409,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,460000.0,1924.8025078369906,17.0
410,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,234000.0,1924.8025078369906,17.0
411,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",53.0,291000.0,1910.0,17.0
412,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",57.00301204819277,389000.0,1910.0,17.0
413,Western European,Unknown,Unknown or not provided,Male,"Triplex (3 units, any combination)",57.00301204819277,315000.0,1920.0,17.0
414,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,913000.0,1866.0,10.0
415,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,425000.0,1860.0,0.0
416,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,1254000.0,1904.0,17.0
417,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,458000.0,1924.8025078369906,18.0
418,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,398000.0,1924.8025078369906,17.0
419,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,454000.0,1924.8025078369906,18.0
420,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",64.0,428000.0,1910.0,17.0
421,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,238000.0,1924.8025078369906,17.0
422,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,280000.0,1924.8025078369906,17.0
423,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",87.0,285000.0,1900.0,17.0
424,Unknown,Unknown,Unmarried Woman,Unknown,Single Family Residence,57.00301204819277,218000.0,1941.0,17.0
425,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,229000.0,1924.8025078369906,17.0
426,Unknown,Unknown,Trustee,Unknown,Single Family Residence,57.00301204819277,303000.0,1910.0,18.0
427,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,406000.0,1900.0,17.0
428,Western European,Single,Unknown or not provided,Female,Single Family Residence,79.0,265000.0,1981.0,17.0
429,Western European,Married,Company/Corporation/Incorporated,Male,Single Family Residence,63.0,215000.0,1946.0,17.0
430,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,277000.0,1924.8025078369906,18.0
431,Western European,Married,Single Woman,Female,Single Family Residence,90.0,236000.0,1977.0,17.0
432,Other,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),70.0,200000.0,1924.8025078369906,18.0
433,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,77.0,453000.0,1922.0,17.0
434,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,77.0,453000.0,1922.0,17.0
435,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,277000.0,1924.8025078369906,18.0
436,Western European,Married,Single Woman,Female,Single Family Residence,90.0,236000.0,1977.0,17.0
437,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,404000.0,1883.0,17.0
438,Mediterranean,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,75.0,228000.0,1943.0,18.0
439,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,51.0,244000.0,1973.0,17.0
440,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,40.0,398000.0,1908.0,17.0
441,Jewish,Married,Unknown or not provided,Female,Single Family Residence,66.0,411000.0,1987.0,17.0
442,East Asian,Single,Company/Corporation/Incorporated,Unknown,"Duplex (2 units, any combination)",57.00301204819277,376000.0,1900.0,17.0
443,Jewish,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,452000.0,1924.8025078369906,18.0
444,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,584000.0,1876.0,17.0
445,Western European,Unknown,Single / Unmarried,Female,Single Family Residence,57.00301204819277,231000.0,1955.0,17.0
446,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,405000.0,1915.0,5.0
447,Middle Eastern,Unknown,Limited Partnership,Male,"Triplex (3 units, any combination)",57.00301204819277,550000.0,2003.0,13.0
448,Western European,Unknown,Unmarried Woman,Female,"Duplex (2 units, any combination)",57.00301204819277,230000.0,1895.0,17.0
449,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,402000.0,1958.0,18.0
450,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,309000.0,1900.0,17.0
451,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,309000.0,1900.0,17.0
452,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,405000.0,1915.0,5.0
453,Western European,Single,Unknown,Female,Condominium,55.0,407812.9770992366,1924.8025078369906,17.0
454,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",23.0,438000.0,1904.0,18.0
455,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,1818000.0,1912.0,17.0
456,Western European,Married,Unknown or not provided,Female,Single Family Residence,50.0,460000.0,1833.0,17.0
457,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,462000.0,1897.0,17.0
458,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,202000.0,1911.0,17.0
459,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,349000.0,1900.0,17.0
