,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
638,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
639,Western European,Married,Husband and wife,Female,Single Family Residence,75.0,224000.0,1970.0,22.0
640,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
641,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,3170000.0,1968.0,24.0
642,Western European,Married,Unknown or not provided,Female,Single Family Residence,56.0,201000.0,1947.0,16.0
643,Western European,Married,Unmarried,Female,Single Family Residence,88.0,207000.0,1977.0,16.0
644,Western European,Single,Unknown or not provided,Female,Single Family Residence,72.0,198000.0,1977.0,38.0
645,Western European,Married,Unknown or not provided,Female,Single Family Residence,75.0,235000.0,1980.0,17.0
646,Mediterranean,Single,Unknown or not provided,Male,Single Family Residence,57.0,165000.0,1954.0,24.0
647,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,222000.0,1962.0,25.0
648,Unknown,Unknown,Unmarried Man,Unknown,Single Family Residence,62.3489336492891,209000.0,1951.0,16.0
649,Western European,Single,Separate Estate/Property,Male,Single Family Residence,47.0,202000.0,1947.0,16.0
650,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
651,Western European,Single,Single / Unmarried,Female,Single Family Residence,72.0,253000.0,1995.0,20.0
652,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,140000.0,1963.8192722910835,25.0
653,Southeast Asian,Unknown,Unmarried,Unknown,Single Family Residence,62.3489336492891,428000.0,1948.0,32.0
654,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,130000.0,1988.0,27.0
655,Western European,Single,Separate Estate/Property,Female,Single Family Residence,80.0,195000.0,1978.0,37.0
656,Unknown,Unknown,Single / Unmarried,Unknown,Apartment house (5+ units),62.3489336492891,3721000.0,1966.0,17.0
657,Western European,Married,Unknown or not provided,Female,Single Family Residence,83.0,229000.0,1967.0,41.0
658,Western European,Unknown,Unmarried Man,Male,Single Family Residence,62.0,200000.0,1967.0,41.0
659,Western European,Married,Unmarried,Female,Single Family Residence,64.0,217000.0,1952.0,41.0
660,Western European,Married,Husband and wife,Female,Single Family Residence,71.0,280000.0,1963.0,9.0
661,Western European,Married,Separate Estate/Property,Female,Single Family Residence,68.0,272000.0,1962.0,11.0
662,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,39.0,254000.0,1965.0,41.0
663,Western European,Single,Single Woman,Female,Single Family Residence,51.0,257000.0,1953.0,23.0
664,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7541000.0,1987.0,10.0
665,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,198000.0,1977.0,18.0
666,Polynesian,Married,Unmarried Woman,Female,Single Family Residence,66.0,243000.0,1987.0,28.0
667,Western European,Single,Single Man,Female,Single Family Residence,72.0,194000.0,1961.0,41.0
668,East Asian,Single,Single / Unmarried,Unknown,Single Family Residence,94.0,272000.0,1966.0,16.0
669,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,192000.0,1975.0,40.0
670,Unknown,Unknown,Single / Unmarried,Unknown,Apartment house (5+ units),62.3489336492891,3721000.0,1966.0,17.0
671,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.0,225000.0,1962.0,24.0
672,Western European,Single,Separate Estate/Property,Unknown,Single Family Residence,70.0,225000.0,1962.0,41.0
673,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
674,Scandinavian,Single,Unknown or not provided,Female,Condominium,59.0,468000.0,1980.0,5.0
675,Middle Eastern,Married,Husband and wife,Unknown,Condominium,62.0,237000.0,2004.0,11.0
676,Mediterranean,Married,Husband and wife,Male,Single Family Residence,62.0,229000.0,1959.0,16.0
677,East Asian,Married,Husband and wife,Female,Single Family Residence,48.0,545000.0,2005.0,10.0
678,Western European,Single,Unknown or not provided,Male,Single Family Residence,43.0,247000.0,1956.0,16.0
679,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6372000.0,1983.0,32.0
680,Western European,Married,Separate Estate/Property,Male,"Duplex (2 units, any combination)",53.0,352000.0,1966.0,16.0
681,Western European,Unknown,Unmarried Man,Male,Single Family Residence,62.3489336492891,265000.0,1954.0,41.0
682,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9337000.0,1976.0,8.0
683,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
684,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,79.0,218000.0,1978.0,21.0
685,Western European,Married,Unknown or not provided,Female,Single Family Residence,58.0,248000.0,1955.0,23.0
686,Western European,Single,Separate Estate/Property,Male,Single Family Residence,57.0,199000.0,1955.0,16.0
687,Western European,Married,Husband and wife,Female,Single Family Residence,63.0,203000.0,1962.0,41.0
688,Western European,Married,Unknown or not provided,Male,Single Family Residence,65.0,419000.0,1954.0,23.0
689,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,180000.0,1972.0,21.0
690,Western European,Single,Unknown or not provided,Female,Single Family Residence,75.0,259000.0,1962.0,41.0
691,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,60.0,160000.0,1962.0,41.0
692,Western European,Married,Husband and wife,Female,"Duplex (2 units, any combination)",70.0,351000.0,1987.0,28.0
693,Western European,Married,Separate Estate/Property,Male,Single Family Residence,65.0,173000.0,1970.0,16.0
694,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
695,Western European,Married,Separate Estate/Property,Female,Single Family Residence,88.0,212000.0,1971.0,6.0
696,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,4443000.0,1967.0,16.0
697,Western European,Single,Single / Unmarried,Female,Single Family Residence,63.0,195000.0,1972.0,41.0
698,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,140000.0,1963.8192722910835,25.0
699,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
700,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
701,Unknown,Unknown,Married,Unknown,Single Family Residence,62.3489336492891,236000.0,1965.0,41.0
702,Unknown,Unknown,Unmarried,Unknown,Single Family Residence,62.3489336492891,166000.0,1953.0,13.0
703,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
704,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,515000.0,1976.0,23.0
705,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,210000.0,1954.0,16.0
706,Western European,Single,Separate Estate/Property,Female,Single Family Residence,63.0,270000.0,1970.0,41.0
707,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,79.0,278000.0,1956.0,9.0
708,Mediterranean,Single,Single / Unmarried,Male,Single Family Residence,50.0,247000.0,1942.0,41.0
709,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
710,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1032000.0,1986.0,16.0
711,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6315000.0,1984.0,13.0
712,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,620000.0,1960.0,17.0
713,Western European,Married,Unknown or not provided,Female,Single Family Residence,52.0,216000.0,1953.0,6.0
714,East Asian,Unknown,Unmarried,Male,Single Family Residence,62.3489336492891,252000.0,1958.0,41.0
715,African American,Unknown,Unknown or not provided,Female,Apartment house (5+ units),45.0,5014000.0,1968.0,7.0
716,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8809000.0,1979.0,19.0
717,Mediterranean,Single,Unmarried Man,Male,Single Family Residence,58.0,258000.0,1997.0,18.0
718,Mediterranean,Unknown,Unknown,Female,Unknown,34.0,262500.0,2006.0,9.0
719,Western European,Married,Unknown or not provided,Female,Single Family Residence,72.0,218000.0,1966.0,24.0
720,Other,Single,Unmarried,Male,Single Family Residence,58.0,186000.0,1947.0,41.0
721,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
722,Other,Married,Unknown or not provided,Female,Single Family Residence,70.0,223000.0,1953.0,17.0
723,Western European,Single,Unknown or not provided,Female,Single Family Residence,40.0,314000.0,1960.0,23.0
724,East Asian,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,310000.0,1955.0,8.0
725,Western European,Married,Single Woman,Female,Single Family Residence,60.0,266000.0,1960.0,41.0
726,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,226000.0,1979.0,6.0
727,Western European,Married,Separate Estate/Property,Female,Single Family Residence,61.0,247000.0,1964.0,41.0
728,Western European,Single,Unknown or not provided,Female,Single Family Residence,72.0,208000.0,1960.0,21.0
729,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,5995600.0,1969.0,10.0
730,Western European,Married,Unknown or not provided,Female,Single Family Residence,71.0,277000.0,1956.0,16.0
731,Western European,Single,Unknown or not provided,Female,Single Family Residence,45.0,266000.0,1955.0,19.0
732,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,390000.0,2008.0,7.0
733,East Asian,Single,Unknown or not provided,Female,Single Family Residence,76.0,236000.0,1987.0,28.0
734,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,130000.0,1988.0,27.0
735,Western European,Single,Unknown or not provided,Male,Single Family Residence,83.0,227000.0,1956.0,16.0
736,Western European,Unknown,Unknown or not provided,Male,Apartment house (5+ units),62.3489336492891,12392000.0,1976.0,0.0
737,Western European,Married,Unknown or not provided,Female,Single Family Residence,83.0,232000.0,1977.0,19.0
738,East Asian,Single,Unknown or not provided,Male,Single Family Residence,78.0,227000.0,1963.0,23.0
739,Hispanic,Married,Separate Estate/Property,Male,Single Family Residence,72.0,281000.0,1991.0,24.0
740,East Asian,Single,Single Man,Unknown,Single Family Residence,57.0,144000.0,1951.0,24.0
741,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
742,Other,Single,Unmarried,Female,Single Family Residence,58.0,296000.0,1995.0,16.0
743,Western European,Single,Single Man,Female,Single Family Residence,55.0,292000.0,1951.0,24.0
744,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
745,Western European,Single,Unknown or not provided,Female,Single Family Residence,61.0,266000.0,1982.0,12.0
746,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,3935000.0,1968.0,17.0
747,Western European,Unknown,Separate Estate/Property,Male,"Duplex (2 units, any combination)",31.0,329000.0,1957.0,12.0
748,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,82.0,226000.0,1988.0,13.0
749,Western European,Single,Unknown or not provided,Female,Single Family Residence,60.0,333000.0,1927.0,41.0
750,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
751,East Asian,Married,Single / Unmarried,Female,Single Family Residence,62.0,449000.0,1942.0,24.0
752,Western European,Married,Unknown or not provided,Female,Single Family Residence,80.0,156000.0,1943.0,16.0
753,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8408000.0,1966.0,0.0
754,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2592000.0,1985.0,10.0
755,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,232000.0,1960.0,16.0
756,Western European,Single,Separate Estate/Property,Male,Single Family Residence,56.0,194000.0,1943.0,41.0
757,Unknown,Unknown,Trust,Unknown,Single Family Residence,62.3489336492891,462000.0,1939.0,41.0
758,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
759,Western European,Single,Husband and wife,Female,Single Family Residence,52.0,245000.0,1956.0,16.0
760,Western European,Married,Unmarried Man,Male,Single Family Residence,61.0,202000.0,1978.0,16.0
761,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,214000.0,1975.0,7.0
762,Unknown,Unknown,Husband and wife,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,384000.0,1966.0,25.0
763,Unknown,Unknown,Separate Estate/Property,Unknown,Apartment house (5+ units),62.3489336492891,680000.0,1959.0,23.0
764,Western European,Married,Husband and wife,Female,Single Family Residence,61.0,275000.0,1956.0,16.0
765,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9102000.0,1974.0,16.0
766,Polynesian,Single,Single / Unmarried,Male,Single Family Residence,62.3489336492891,249000.0,1954.0,16.0
767,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
768,Middle Eastern,Single,Unmarried Woman,Female,Single Family Residence,61.0,233000.0,1987.0,28.0
769,Unknown,Unknown,Single / Unmarried,Unknown,Apartment house (5+ units),62.3489336492891,3721000.0,1966.0,17.0
770,Western European,Single,Unknown or not provided,Male,Single Family Residence,56.0,322000.0,1966.0,41.0
771,East Asian,Single,Unknown or not provided,Male,Single Family Residence,66.0,293000.0,1962.0,15.0
772,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
773,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
774,Other,Single,Separate Estate/Property,Male,Single Family Residence,63.0,192000.0,1959.0,41.0
775,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),55.0,12293000.0,1967.0,6.0
776,Middle Eastern,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,5449000.0,1968.0,16.0
777,Unknown,Unknown,Unmarried,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,391000.0,1981.0,34.0
778,Western European,Single,Single Woman,Female,Single Family Residence,82.0,189000.0,1974.0,41.0
779,Western European,Married,Separate Estate/Property,Female,Single Family Residence,57.0,182000.0,1950.0,41.0
780,Western European,Married,Unknown or not provided,Female,Single Family Residence,77.0,207000.0,1967.0,41.0
781,Western European,Married,Unknown or not provided,Female,Single Family Residence,104.0,118000.0,1943.0,16.0
782,Western European,Married,Separate Estate/Property,Female,Single Family Residence,83.0,464000.0,1945.0,6.0
783,East Asian,Married,Unmarried,Male,Single Family Residence,63.0,572000.0,1985.0,30.0
784,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1226000.0,1989.0,24.0
785,Western European,Married,Unknown or not provided,Female,Single Family Residence,36.0,328000.0,1988.0,24.0
786,Hispanic,Married,Husband and wife,Male,Single Family Residence,51.0,180000.0,1959.0,41.0
787,Western European,Married,Unknown or not provided,Male,Single Family Residence,79.0,251000.0,1960.0,16.0
788,Western European,Single,Unmarried,Male,Single Family Residence,64.0,135000.0,1920.0,5.0
789,Western European,Single,Separate Estate/Property,Female,Single Family Residence,59.0,204000.0,1959.0,25.0
790,Western European,Single,Separate Estate/Property,Female,Condominium,60.0,272000.0,2006.0,9.0
791,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,353000.0,1961.0,17.0
792,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,637000.0,2003.0,12.0
793,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
794,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,413000.0,1961.0,23.0
795,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
796,Mediterranean,Married,Separate Estate/Property,Female,Single Family Residence,79.0,223000.0,1968.0,6.0
797,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,313000.0,1962.0,7.0
798,Unknown,Unknown,Single / Unmarried,Unknown,Condominium,62.3489336492891,57000.0,1978.0,24.0
799,East Asian,Single,Unmarried,Female,Single Family Residence,77.0,240000.0,1960.0,16.0
800,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,151000.0,1944.0,16.0
801,Western European,Married,Personal Trust,Female,Single Family Residence,81.0,285000.0,1979.0,19.0
802,Western European,Married,Unmarried,Female,Single Family Residence,83.0,238000.0,1954.0,9.0
803,Scandinavian,Unknown,Unmarried,Male,Single Family Residence,49.0,238000.0,1934.0,41.0
804,Western European,Married,Husband and wife,Female,Single Family Residence,69.0,224000.0,1959.0,16.0
805,Western European,Married,Unknown or not provided,Female,Single Family Residence,83.0,114000.0,1943.0,16.0
806,Western European,Married,Separate Estate/Property,Female,Single Family Residence,65.0,284000.0,1996.0,20.0
807,Western European,Married,Unknown or not provided,Male,Single Family Residence,88.0,222000.0,1968.0,16.0
808,Western European,Unknown,Unmarried Woman,Female,Single Family Residence,53.0,180000.0,1972.0,17.0
809,Western European,Married,Husband and wife,Male,Single Family Residence,70.0,3713000.0,2001.0,15.0
810,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,42.0,158000.0,1955.0,41.0
811,African American,Unknown,Unknown or not provided,Female,Apartment house (5+ units),45.0,5014000.0,1968.0,7.0
812,Unknown,Unknown,Unmarried Man,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,367000.0,1978.0,37.0
813,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,637000.0,2003.0,12.0
814,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1226000.0,1989.0,24.0
815,Unknown,Unknown,Husband and wife,Unknown,"Triplex (3 units, any combination)",62.3489336492891,479000.0,1981.0,34.0
816,Middle Eastern,Married,Unknown or not provided,Male,Single Family Residence,50.0,249000.0,1942.0,16.0
817,Unknown,Unknown,Revocable Trust,Unknown,Single Family Residence,62.3489336492891,193000.0,1955.0,14.0
818,East Asian,Single,Single / Unmarried,Male,Single Family Residence,55.0,218000.0,1954.0,23.0
819,Western European,Single,Unmarried Man,Male,Single Family Residence,54.0,248000.0,1967.0,41.0
820,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,223000.0,1961.0,16.0
821,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,5071000.0,1969.0,16.0
822,Mediterranean,Single,Husband and wife,Female,Single Family Residence,52.0,417000.0,1943.0,41.0
823,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,222000.0,1958.0,16.0
824,Other,Single,Trust,Female,Single Family Residence,69.0,825000.0,2002.0,13.0
825,Western European,Single,Unknown or not provided,Female,Single Family Residence,77.0,149000.0,1917.0,7.0
826,East Asian,Single,Unmarried,Female,Single Family Residence,59.0,154000.0,1951.0,16.0
827,Jewish,Married,Unknown or not provided,Male,Single Family Residence,79.0,311000.0,1949.0,23.0
828,Jewish,Single,Unknown or not provided,Male,Single Family Residence,78.0,222000.0,1964.0,16.0
829,Western European,Unknown,Trust,Female,Single Family Residence,83.0,247000.0,1958.0,41.0
830,Eastern European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,218000.0,1955.0,16.0
831,Western European,Single,Separate Estate/Property,Female,Single Family Residence,51.0,242000.0,1962.0,41.0
832,Western European,Single,Husband and wife,Male,Single Family Residence,54.0,186000.0,1955.0,23.0
833,Other,Unknown,Unmarried Man,Male,Single Family Residence,36.0,164000.0,1925.0,41.0
834,Eastern European,Unknown,Single / Unmarried,Female,Single Family Residence,72.0,171000.0,1978.0,37.0
835,Western European,Single,Unmarried Man,Female,Single Family Residence,61.0,197000.0,1958.0,15.0
836,Other,Married,Unmarried,Female,Single Family Residence,75.0,313000.0,1959.0,17.0
837,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,218000.0,1948.0,16.0
838,Scandinavian,Unknown,Separate Estate/Property,Female,Single Family Residence,58.0,175000.0,1935.0,16.0
839,Western European,Married,Single Man,Female,Mobile home,78.0,117000.0,1963.8192722910835,41.0
840,Western European,Single,Separate Estate/Property,Female,Single Family Residence,76.0,130000.0,1955.0,16.0
841,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9337000.0,1976.0,8.0
842,Western European,Unknown,Single / Unmarried,Female,Single Family Residence,31.0,225000.0,1962.0,41.0
843,Western European,Single,Unknown or not provided,Female,Single Family Residence,62.0,445000.0,1963.0,19.0
844,African American,Single,Unknown or not provided,Female,Single Family Residence,56.0,248000.0,1977.0,16.0
845,Western European,Single,Separate Estate/Property,Female,Single Family Residence,58.0,216000.0,1968.0,41.0
846,African American,Unknown,Unknown or not provided,Unknown,Condominium,56.0,750000.0,1980.0,13.0
847,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,236000.0,1954.0,41.0
848,Other,Single,Separate Estate/Property,Female,Single Family Residence,61.0,184000.0,1969.0,41.0
849,Western European,Single,Single / Unmarried,Female,Single Family Residence,84.0,189000.0,1975.0,22.0
850,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
851,Western European,Unknown,Unmarried,Male,Condominium,62.3489336492891,262000.0,2006.0,9.0
852,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,304000.0,1954.0,9.0
853,East Asian,Single,Unknown or not provided,Female,Single Family Residence,42.0,270000.0,1956.0,24.0
854,Western European,Unknown,Unmarried Man,Male,Single Family Residence,68.0,224000.0,1958.0,41.0
855,Western European,Married,Unmarried Man,Male,Single Family Residence,63.0,170000.0,1942.0,7.0
856,Western European,Single,Single / Unmarried,Female,Single Family Residence,80.0,202000.0,1983.0,15.0
857,Western European,Single,Unmarried Woman,Female,Single Family Residence,97.0,211000.0,1961.0,41.0
858,Western European,Married,Unmarried,Female,Single Family Residence,57.0,157000.0,1959.0,41.0
859,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,149000.0,1956.0,41.0
860,Western European,Unknown,Unmarried Man,Male,Single Family Residence,45.0,235000.0,1979.0,36.0
861,Other,Unknown,Unknown or not provided,Female,Single Family Residence,66.0,219000.0,1955.0,16.0
862,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,140000.0,1963.8192722910835,25.0
863,Western European,Married,Separate Estate/Property,Unknown,Single Family Residence,93.0,214000.0,1974.0,41.0
864,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,202000.0,1962.0,41.0
865,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
866,Western European,Separated,Unknown or not provided,Female,Single Family Residence,56.0,239000.0,1958.0,24.0
867,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
868,Unknown,Unknown,Unmarried Man,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,375000.0,1966.0,25.0
869,Other,Married,Unmarried,Female,Single Family Residence,80.0,175000.0,1969.0,13.0
870,Eastern European,Single,Husband and wife,Female,Single Family Residence,60.0,186000.0,1933.0,16.0
871,Western European,Single,Single / Unmarried,Male,Single Family Residence,64.0,189000.0,1968.0,41.0
872,Western European,Single,Unknown or not provided,Female,Single Family Residence,65.0,196000.0,1955.0,16.0
873,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,202000.0,1944.0,16.0
874,East Asian,Married,Husband and wife,Female,Single Family Residence,65.0,252000.0,1954.0,12.0
875,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,274000.0,1981.0,34.0
876,Eastern European,Married,Trust,Female,Single Family Residence,75.0,662000.0,1960.0,23.0
877,Western European,Single,Unknown or not provided,Female,Single Family Residence,79.0,217000.0,1949.0,23.0
878,Western European,Married,Separate Estate/Property,Male,Single Family Residence,42.0,156000.0,1949.0,16.0
879,Other,Married,Unknown or not provided,Female,Single Family Residence,84.0,245000.0,1983.0,32.0
880,Middle Eastern,Married,Husband and wife,Male,Single Family Residence,52.0,246000.0,1953.0,16.0
881,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,637000.0,2003.0,12.0
882,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
883,Western European,Single,Separate Estate/Property,Male,Single Family Residence,56.0,330000.0,1948.0,16.0
884,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
885,Western European,Married,Unknown or not provided,Female,Single Family Residence,82.0,103000.0,1955.0,16.0
886,Western European,Married,Unknown or not provided,Male,Single Family Residence,75.0,211000.0,1975.0,17.0
887,Western European,Married,Unknown or not provided,Female,Single Family Residence,61.0,273000.0,1966.0,23.0
888,African American,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.0,3451000.0,1962.0,16.0
889,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,5995600.0,1969.0,10.0
890,Western European,Single,Unknown or not provided,Male,Single Family Residence,65.0,646000.0,1952.0,7.0
891,Western European,Single,Unknown or not provided,Male,Single Family Residence,70.0,145000.0,1972.0,16.0
892,Other,Unknown,Single Woman,Female,Single Family Residence,62.3489336492891,221000.0,1967.0,11.0
893,Western European,Single,Separate Estate/Property,Male,Single Family Residence,57.0,236000.0,1965.0,41.0
894,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
895,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9337000.0,1976.0,8.0
896,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
897,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,72.0,629000.0,1929.0,41.0
898,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
899,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,12190000.0,2008.0,7.0
900,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,216000.0,1977.0,19.0
901,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1874000.0,1968.0,6.0
902,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,170000.0,1976.0,20.0
903,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,170000.0,1976.0,20.0
904,Other,Married,Husband and wife,Female,Single Family Residence,46.0,218000.0,1969.0,7.0
905,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6383000.0,1974.0,16.0
906,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,13820000.0,1977.0,17.0
907,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,244000.0,1958.0,16.0
